,0
favor,4.028522096376982
favorites,4.433987204485146
fear,3.517696472610991
fears,4.028522096376982
featured,4.433987204485146
federal,4.433987204485146
feedback,4.433987204485146
feel,2.8245492920510458
feeling,4.028522096376982
feldman,4.433987204485146
fellow,4.433987204485146
felt,4.433987204485146
fernbach,4.433987204485146
fernyhough,4.433987204485146
ferriss,4.433987204485146
festival,4.433987204485146
few,3.3353749158170367
field,3.3353749158170367
fields,4.028522096376982
fierce,4.433987204485146
fifth,4.433987204485146
fifty,4.433987204485146
fight,4.433987204485146
figured,4.433987204485146
fill,4.433987204485146
filled,4.433987204485146
filling,4.433987204485146
fills,4.433987204485146
films,4.433987204485146
finally,4.433987204485146
finance,3.740840023925201
financial,3.181224235989778
financthe,4.433987204485146
find,2.9299098077088725
finding,3.517696472610991
findings,3.740840023925201
finds,4.028522096376982
finish,4.433987204485146
fire,4.028522096376982
firemen,4.433987204485146
firm,4.433987204485146
first,2.5621850275835545
fiscal,4.433987204485146
fisher,4.433987204485146
fit,3.740840023925201
fits,4.433987204485146
five,3.740840023925201
fix,4.028522096376982
fixation,4.433987204485146
fixed,4.028522096376982
fixing,4.433987204485146
flawed,4.433987204485146
flaws,4.433987204485146
fleeting,4.433987204485146
flies,4.433987204485146
floodlights,4.433987204485146
floor,4.433987204485146
flourish,4.433987204485146
flourishing,4.433987204485146
flows,4.433987204485146
fluctuations,4.433987204485146
fly,4.433987204485146
flying,4.028522096376982
focus,3.517696472610991
focused,4.433987204485146
focuses,4.028522096376982
focusing,4.433987204485146
follows,4.433987204485146
food,4.433987204485146
foods,4.028522096376982
fools,4.433987204485146
for,1.2151113796169455
foraging,4.433987204485146
force,3.740840023925201
forces,3.3353749158170367
forcing,4.028522096376982
ford,4.433987204485146
foreign,4.433987204485146
foremost,4.028522096376982
foreseeable,4.433987204485146
forever,4.433987204485146
foreword,4.433987204485146
forget,4.433987204485146
forgiveness,4.433987204485146
form,3.740840023925201
former,4.433987204485146
forms,4.433987204485146
formula,4.433987204485146
forthe,4.433987204485146
fortunate,4.433987204485146
fortunes,4.433987204485146
forty,4.433987204485146
forward,4.028522096376982
found,3.3353749158170367
foundation,4.028522096376982
foundations,4.028522096376982
four,4.433987204485146
foxx,4.433987204485146
fragile,4.028522096376982
framework,4.433987204485146
frank,4.433987204485146
franklin,4.433987204485146
freak,4.433987204485146
free,3.3353749158170367
freedom,4.433987204485146
freely,4.433987204485146
frees,4.433987204485146
freethinking,4.433987204485146
freezes,4.433987204485146
frequently,4.433987204485146
fresh,4.433987204485146
freud,4.433987204485146
friend,4.433987204485146
friends,4.433987204485146
from,1.4635727389154451
frontal,4.433987204485146
frontiers,4.433987204485146
fruits,4.433987204485146
frustration,4.028522096376982
fueling,4.433987204485146
fulfilling,4.433987204485146
full,3.3353749158170367
fully,3.740840023925201
functioning,4.028522096376982
functions,4.028522096376982
fund,4.433987204485146
fundamental,3.740840023925201
fundamentally,4.028522096376982
funny,4.028522096376982
further,4.028522096376982
futile,4.433987204485146
future,2.8245492920510458
futuristic,4.433987204485146
gain,4.433987204485146
gaining,4.028522096376982
galaxies,4.433987204485146
galaxy,4.433987204485146
game,4.028522096376982
gang,4.433987204485146
gap,4.433987204485146
gardens,4.433987204485146
gather,4.433987204485146
gathering,4.433987204485146
gender,4.028522096376982
genealogy,4.433987204485146
general,4.433987204485146
genes,4.028522096376982
genetic,3.740840023925201
genghis,4.433987204485146
genius,4.433987204485146
genome,4.028522096376982
geoffrey,4.433987204485146
george,3.740840023925201
gesturing,4.433987204485146
get,2.8245492920510458
gets,4.028522096376982
getting,3.740840023925201
giant,4.433987204485146
giants,4.433987204485146
giathe,4.433987204485146
gift,4.433987204485146
gifted,4.433987204485146
gigabytes,4.433987204485146
gillette,4.433987204485146
girls,4.433987204485146
give,3.0476928433652555
given,4.028522096376982
giving,3.517696472610991
gladwell,4.433987204485146
global,3.517696472610991
gmuch,4.433987204485146
go,3.0476928433652555
goal,4.028522096376982
goals,3.740840023925201
god,4.433987204485146
gods,4.028522096376982
goes,3.740840023925201
going,4.028522096376982
goldberg,3.740840023925201
good,3.181224235989778
goodall,4.433987204485146
googleplex,4.433987204485146
gorman,4.433987204485146
got,4.433987204485146
gottman,4.433987204485146
govern,4.028522096376982
government,3.3353749158170367
governments,4.433987204485146
grace,4.433987204485146
grad,4.433987204485146
gramophone,4.433987204485146
grant,4.433987204485146
grappling,4.433987204485146
gratifying,4.433987204485146
gratitude,4.433987204485146
grave,4.433987204485146
great,3.0476928433652555
greater,4.028522096376982
greatest,4.028522096376982
greed,4.433987204485146
green,4.028522096376982
grief,4.433987204485146
griffiths,4.433987204485146
grit,4.028522096376982
ground,4.028522096376982
groundbreaking,3.740840023925201
groundwork,4.433987204485146
group,4.028522096376982
groups,3.517696472610991
groupthink,4.433987204485146
grow,3.517696472610991
growing,4.433987204485146
guess,4.433987204485146
guessing,4.433987204485146
guesswork,4.433987204485146
guests,4.433987204485146
guide,3.740840023925201
guidebook,4.028522096376982
guides,4.433987204485146
guilt,4.433987204485146
guns,4.433987204485146
guru,4.433987204485146
gut,4.433987204485146
gutenberg,4.433987204485146
guys,4.433987204485146
gym,4.433987204485146
gymnastics,4.433987204485146
gymnasticthe,4.433987204485146
habit,4.433987204485146
habits,4.028522096376982
hack,4.433987204485146
hacked,4.433987204485146
had,3.517696472610991
halftime,4.433987204485146
hammurabi,4.433987204485146
hand,4.433987204485146
handle,4.433987204485146
happened,4.433987204485146
happier,3.740840023925201
happiness,3.740840023925201
happy,4.028522096376982
harari,4.028522096376982
hard,3.181224235989778
hardcover,4.433987204485146
harder,4.433987204485146
hardships,4.433987204485146
hardwired,4.028522096376982
hardworking,4.433987204485146
harford,4.433987204485146
harmful,4.433987204485146
harness,4.433987204485146
harnessing,4.028522096376982
harvard,4.433987204485146
has,2.0360919316867756
haunt,4.433987204485146
have,1.60077386042893
haven,4.028522096376982
having,4.433987204485146
hawrylycz,4.433987204485146
hazards,4.433987204485146
he,2.4190841839428816
head,4.433987204485146
headquarters,4.433987204485146
heads,4.028522096376982
heal,4.433987204485146
healing,4.433987204485146
health,3.181224235989778
healthcare,4.028522096376982
healthy,4.028522096376982
hear,4.433987204485146
heard,4.028522096376982
heart,3.3353749158170367
height,4.433987204485146
heightened,4.028522096376982
held,4.028522096376982
help,2.729239112246721
helped,3.740840023925201
helpful,4.433987204485146
helping,4.028522096376982
helps,4.028522096376982
henry,4.433987204485146
hens,4.433987204485146
her,3.3353749158170367
here,4.028522096376982
heritage,4.028522096376982
heroes,4.433987204485146
hidden,3.740840023925201
hiding,4.433987204485146
hierarchy,4.433987204485146
higan,4.433987204485146
high,3.3353749158170367
higher,4.433987204485146
highlights,4.433987204485146
highly,3.517696472610991
hijacked,4.433987204485146
hill,4.433987204485146
hiring,4.433987204485146
his,2.488077055429833
historic,4.433987204485146
histories,4.433987204485146
history,2.729239112246721
hit,4.433987204485146
hold,3.740840023925201
holds,4.028522096376982
home,3.740840023925201
homo,4.028522096376982
homogeneity,4.433987204485146
honed,4.433987204485146
honestly,4.433987204485146
honesty,4.433987204485146
hope,4.433987204485146
hopes,4.433987204485146
hospital,4.433987204485146
host,4.028522096376982
hour,4.028522096376982
hours,4.433987204485146
house,4.433987204485146
housed,4.433987204485146
how,1.235314086934465
howa,4.433987204485146
however,4.028522096376982
huge,4.433987204485146
hugely,4.433987204485146
human,1.8312975190407625
humanist,4.433987204485146
humanists,4.433987204485146
humanities,4.433987204485146
humanity,3.517696472610991
humankind,4.028522096376982
humans,2.8245492920510458
hunches,4.433987204485146
hundred,4.433987204485146
hunger,4.433987204485146
hunt,4.028522096376982
hurts,4.028522096376982
husband,4.433987204485146
hypotheses,4.433987204485146
hypothesis,4.433987204485146
hypothesized,4.433987204485146
iconoclasm,4.433987204485146
iconoclastic,4.433987204485146
icons,4.433987204485146
idea,3.517696472610991
ideal,4.433987204485146
ideals,4.433987204485146
ideas,3.3353749158170367
identified,4.433987204485146
identify,3.740840023925201
identity,4.028522096376982
ideological,4.433987204485146
idiot,4.433987204485146
if,2.488077055429833
ifrom,4.433987204485146
ignorance,4.433987204485146
ignorant,4.433987204485146
ignore,4.028522096376982
ii,4.433987204485146
iii,4.433987204485146
ikea,4.433987204485146
illness,3.3353749158170367
illnesses,4.433987204485146
illogic,4.433987204485146
illogical,4.433987204485146
illuminate,4.433987204485146
illuminates,3.517696472610991
illuminating,3.740840023925201
illusion,4.433987204485146
illustrate,4.433987204485146
illustrates,4.433987204485146
illustrating,4.433987204485146
illustrations,4.433987204485146
imagination,3.740840023925201
imagine,4.433987204485146
immediately,4.028522096376982
immense,4.433987204485146
immortality,4.433987204485146
impact,4.028522096376982
impairments,4.433987204485146
imperils,4.433987204485146
implausible,4.433987204485146
implements,4.433987204485146
implications,3.517696472610991
importance,3.3353749158170367
important,3.0476928433652555
importantly,4.433987204485146
imposing,4.433987204485146
impossible,4.433987204485146
impossibly,4.433987204485146
improve,3.740840023925201
improved,4.433987204485146
improving,4.433987204485146
impulses,4.433987204485146
in,1.0666913744986721
in7,4.433987204485146
inadequate,4.433987204485146
inbox,4.433987204485146
incentive,4.433987204485146
incentives,4.433987204485146
incisive,4.433987204485146
include,4.433987204485146
included,4.433987204485146
includes,4.433987204485146
including,3.0476928433652555
income,4.028522096376982
incoming,4.433987204485146
incomplete,4.433987204485146
incomprehensible,4.433987204485146
incorporating,4.433987204485146
increase,3.740840023925201
increased,4.433987204485146
increasing,4.028522096376982
increasingly,4.028522096376982
incredibly,4.433987204485146
indeed,4.028522096376982
index,4.433987204485146
indicates,4.433987204485146
indicator,4.433987204485146
indispensable,4.433987204485146
individual,3.517696472610991
individuality,4.433987204485146
individualized,4.433987204485146
individually,4.433987204485146
individuals,3.181224235989778
industry,4.433987204485146
inefficiencies,4.433987204485146
inequality,3.740840023925201
inevitable,4.433987204485146
inevitably,4.433987204485146
infect,4.433987204485146
infectious,4.028522096376982
inflated,4.433987204485146
inflation,4.028522096376982
inflation6,4.433987204485146
influence,2.9299098077088725
influenced,4.433987204485146
influences,4.433987204485146
information,3.0476928433652555
informed,4.433987204485146
infrastructure,4.433987204485146
ingels,4.433987204485146
ingredient,4.433987204485146
inhabited,4.433987204485146
initial,4.433987204485146
initiate,4.433987204485146
initiative,4.433987204485146
initiatives,4.433987204485146
injury,4.433987204485146
innate,4.028522096376982
inner,4.028522096376982
innocent,4.433987204485146
innovate,4.028522096376982
innovation,3.740840023925201
innovative,4.433987204485146
innovators,4.433987204485146
insert,4.433987204485146
inside,3.740840023925201
insider,4.433987204485146
insight,3.740840023925201
insightful,4.028522096376982
insights,2.8245492920510458
insignificant,4.433987204485146
insist,4.433987204485146
inspiration,4.433987204485146
inspiring,3.740840023925201
instability,4.433987204485146
instant,4.433987204485146
instantly,4.433987204485146
instead,3.517696472610991
instigated,4.433987204485146
instinct,4.433987204485146
institute,4.433987204485146
institutions,3.3353749158170367
instructive,4.433987204485146
integral,4.433987204485146
integrate,4.433987204485146
intellectual,3.517696472610991
intelligence,2.729239112246721
intelligent,4.433987204485146
intellihumans,4.433987204485146
intense,4.433987204485146
interact,4.028522096376982
interactions,4.433987204485146
interconnections,4.433987204485146
interdisciplinary,4.028522096376982
interest,4.433987204485146
interested,4.028522096376982
intergalactic,4.433987204485146
internal,4.433987204485146
international,4.028522096376982
internet,4.028522096376982
interpretations,4.433987204485146
interpreting,4.433987204485146
intersection,4.433987204485146
interventions,4.433987204485146
interview,4.433987204485146
interviewed,4.433987204485146
interviewer,4.433987204485146
interviews,4.028522096376982
intimate,3.740840023925201
intimately,4.433987204485146
into,2.0360919316867756
intrigue,4.433987204485146
intriguing,4.028522096376982
introduces,3.740840023925201
introduction,4.028522096376982
introspective,4.433987204485146
intuition,4.028522096376982
invention,4.028522096376982
inventions,4.433987204485146
inventive,4.433987204485146
investigate,4.028522096376982
investigated,4.433987204485146
investigatewith,4.433987204485146
investigating,4.028522096376982
investigation,4.433987204485146
investigations,4.433987204485146
investing,4.433987204485146
investments,4.433987204485146
investor,4.433987204485146
iqs,4.433987204485146
iraq,4.433987204485146
irony,4.433987204485146
irrational,4.433987204485146
is,1.1198011998126205
island,4.433987204485146
isn,4.433987204485146
isolation,4.433987204485146
issue,4.433987204485146
issues,3.181224235989778
it,1.3204718952747718
items,4.433987204485146
ithow,4.433987204485146
itnerves,4.433987204485146
its,2.4190841839428816
itself,3.3353749158170367
iv,4.433987204485146
jamie,4.028522096376982
jesse,4.433987204485146
job,2.8245492920510458
jobs,3.517696472610991
john,4.028522096376982
join,4.433987204485146
jonah,4.433987204485146
journal,4.433987204485146
journalist,4.028522096376982
journey,3.3353749158170367
joy,4.433987204485146
joys,4.433987204485146
juda,4.433987204485146
judea,4.433987204485146
judgment,4.433987204485146
juggle,4.433987204485146
jung,4.433987204485146
just,2.6422277352570913
justice,4.028522096376982
kaczynski,4.433987204485146
keep,3.3353749158170367
keeps,4.433987204485146
kessler,4.433987204485146
ketchup,4.433987204485146
kevin,4.433987204485146
key,2.4190841839428816
khan,4.433987204485146
kids,3.517696472610991
kill,4.433987204485146
killed,4.433987204485146
killers,4.028522096376982
kind,4.028522096376982
kingdoms,4.433987204485146
kit,4.433987204485146
kling,4.433987204485146
knew,3.740840023925201
know,2.729239112246721
knowing,4.028522096376982
knowledge,3.181224235989778
known,3.740840023925201
knows,3.3353749158170367
koch,4.433987204485146
kotler,4.433987204485146
krishna,4.433987204485146
krubitzer,4.433987204485146
lab,4.028522096376982
labels,4.433987204485146
laboratory,4.433987204485146
labors,4.433987204485146
labs,4.433987204485146
lacking,4.433987204485146
landmark,3.740840023925201
language,3.517696472610991
languages,4.028522096376982
large,3.740840023925201
largely,4.433987204485146
larger,4.028522096376982
largest,4.433987204485146
last,3.517696472610991
lasting,4.433987204485146
laszlo,4.433987204485146
later,4.028522096376982
latest,3.3353749158170367
laugh,4.028522096376982
laureates,4.433987204485146
law,3.740840023925201
laws,3.740840023925201
laying,4.433987204485146
lays,4.028522096376982
lead,3.3353749158170367
leader,4.028522096376982
leaderhow,4.433987204485146
leaders,4.028522096376982
leadership,4.433987204485146
leading,2.8245492920510458
leads,4.433987204485146
leah,4.433987204485146
lean,4.433987204485146
learn,3.181224235989778
learned,4.028522096376982
learning,3.740840023925201
least,4.028522096376982
leave,4.433987204485146
leaving,4.433987204485146
led,3.740840023925201
lee,4.028522096376982
left,4.433987204485146
legal,4.028522096376982
legendary,4.028522096376982
legitimacy,4.433987204485146
legos,4.433987204485146
lehman,4.433987204485146
length,4.433987204485146
lens,4.433987204485146
less,3.181224235989778
lesson,4.433987204485146
lessons,3.740840023925201
lethal,4.433987204485146
lets,4.433987204485146
level,3.740840023925201
leverage,3.740840023925201
leveraging,4.433987204485146
liberal,3.740840023925201
liberals,4.433987204485146
liberating,4.028522096376982
liberty,4.433987204485146
license,4.433987204485146
lie,3.740840023925201
lies,3.3353749158170367
life,1.949080554697146
lifeline,4.433987204485146
lifespans,4.433987204485146
lifestyle,4.433987204485146
lifestyles,4.433987204485146
lifetime,4.028522096376982
lift,4.433987204485146
light,3.3353749158170367
likable,4.433987204485146
like,1.991640169115942
likelihood,4.433987204485146
likely,4.028522096376982
likes,4.433987204485146
limitations,4.028522096376982
limited,4.028522096376982
limits,3.740840023925201
link,4.433987204485146
linkages,4.433987204485146
linking,4.433987204485146
lisa,4.433987204485146
list,4.433987204485146
listen,4.433987204485146
lists,4.433987204485146
literate,4.433987204485146
literature,4.028522096376982
little,3.181224235989778
live,2.5621850275835545
lively,4.028522096376982
lives,2.35454566280531
living,3.517696472610991
ll,4.028522096376982
lobes,4.433987204485146
locates,4.433987204485146
locked,4.433987204485146
logic,4.028522096376982
logical,4.028522096376982
lone,4.433987204485146
long,3.0476928433652555
longer,4.433987204485146
look,3.181224235989778
looking,4.433987204485146
looming,4.028522096376982
lose,4.028522096376982
losing,4.433987204485146
loss,4.433987204485146
losses,4.433987204485146
lost,4.433987204485146
lot,4.433987204485146
lots,4.433987204485146
loud,4.433987204485146
love,4.028522096376982
loved,4.433987204485146
low,4.028522096376982
lower,4.433987204485146
lucas,4.433987204485146
luck,4.028522096376982
lungs,4.433987204485146
luria,4.433987204485146
lurk,4.433987204485146
lying,4.433987204485146
lyrical,4.433987204485146
machine,4.028522096376982
machines,3.3353749158170367
made,2.729239112246721
madsbjerg,4.433987204485146
magazine,4.433987204485146
magic,4.433987204485146
magness,4.433987204485146
maharbiz,4.433987204485146
main,4.433987204485146
mainstream,4.028522096376982
major,4.028522096376982
majorities,4.433987204485146
make,1.991640169115942
makes,3.181224235989778
making,3.0476928433652555
malcolm,4.433987204485146
malfunctioning,4.433987204485146
man,4.028522096376982
manage,4.028522096376982
manageable,4.433987204485146
managed,4.433987204485146
management,3.517696472610991
managers,4.433987204485146
manby,4.433987204485146
manifested,4.433987204485146
manipulative,4.433987204485146
mansplaining,4.433987204485146
mantra,4.433987204485146
many,2.488077055429833
map,4.028522096376982
maps,4.433987204485146
marcus,4.433987204485146
marginalizing,4.433987204485146
mark,3.740840023925201
market,3.517696472610991
markets,4.028522096376982
married,4.433987204485146
marry,4.433987204485146
marrying,4.433987204485146
marshaling,4.433987204485146
masks,4.433987204485146
massive,4.433987204485146
mastered,4.433987204485146
mastering,4.433987204485146
masterpiece,4.433987204485146
match,4.433987204485146
matches,4.433987204485146
matching,4.433987204485146
material,4.433987204485146
mates,4.433987204485146
math,4.028522096376982
mathematical,4.028522096376982
mathematically,4.433987204485146
mathematician,4.433987204485146
mathematics,4.433987204485146
matteo,4.433987204485146
matter,3.740840023925201
matters,4.433987204485146
maverick,4.433987204485146
max,4.433987204485146
may,2.5621850275835545
mcdonalds,4.433987204485146
mckinsey,4.433987204485146
md,4.433987204485146
me,4.433987204485146
meaning,3.740840023925201
meaningful,4.028522096376982
means,3.517696472610991
measured,4.433987204485146
mechanism,4.433987204485146
media,4.433987204485146
medical,4.433987204485146
medicine,3.3353749158170367
meditation,4.028522096376982
meditative,4.433987204485146
medium,4.433987204485146
meeting,4.433987204485146
members,4.028522096376982
memes,4.433987204485146
memoir,4.433987204485146
memorable,4.433987204485146
memories,4.028522096376982
memory,3.740840023925201
men,4.433987204485146
mental,3.0476928433652555
mere,4.433987204485146
meredith,4.433987204485146
messages,4.433987204485146
messiness,4.433987204485146
messy,4.028522096376982
met,4.433987204485146
metaphors,4.433987204485146
method,4.433987204485146
methods,4.433987204485146
meticulously,4.433987204485146
mice,4.433987204485146
michel,4.433987204485146
microwave,4.433987204485146
microwavescome,4.433987204485146
midst,4.433987204485146
might,3.181224235989778
mike,4.433987204485146
military,4.433987204485146
millennia,4.433987204485146
million,4.028522096376982
millionaires,4.433987204485146
millions,3.740840023925201
mind,2.4190841839428816
mindall,4.433987204485146
minded,4.433987204485146
minds,3.0476928433652555
mindset,4.433987204485146
mindwise,4.433987204485146
minorities,4.433987204485146
minutes,4.433987204485146
miracle,4.433987204485146
misha,4.433987204485146
mistakes,4.028522096376982
misunderstanding,4.433987204485146
misunderstood,4.433987204485146
mit,4.028522096376982
mitchell,4.433987204485146
mixing,4.433987204485146
model,4.433987204485146
models,4.433987204485146
modern,4.433987204485146
moment,3.517696472610991
monetary,4.433987204485146
money,3.740840023925201
moneya,4.433987204485146
moneyball,4.433987204485146
month,4.433987204485146
moon,4.028522096376982
moral,4.433987204485146
morality,4.433987204485146
more,1.7598385550586175
morning,4.433987204485146
mortality,4.433987204485146
moser,4.433987204485146
moseran,4.433987204485146
most,1.9082585601768907
motivations,4.433987204485146
motives,4.433987204485146
move,4.028522096376982
moving,3.517696472610991
much,2.35454566280531
muck,4.433987204485146
muh,4.433987204485146
multi,4.433987204485146
multiplicity,4.433987204485146
multiplying,4.433987204485146
multiverse,4.433987204485146
multiverse13,4.433987204485146
multiverses,4.433987204485146
mundane,4.433987204485146
muscle,4.028522096376982
music,4.028522096376982
musicians,4.433987204485146
musk,4.433987204485146
must,3.740840023925201
my,4.433987204485146
myriad,4.433987204485146
myself,4.433987204485146
mysteries,3.740840023925201
mysterious,4.433987204485146
mystery,4.433987204485146
myth,4.433987204485146
myths,4.028522096376982
namely,4.433987204485146
narrative,4.433987204485146
narrow,4.433987204485146
nassim,4.433987204485146
national,3.740840023925201
nationalism,4.433987204485146
nations,4.028522096376982
natural,3.3353749158170367
nature,2.5621850275835545
navigate,4.433987204485146
navy,4.028522096376982
near,4.028522096376982
necessary,4.433987204485146
necker,4.433987204485146
ned,4.433987204485146
need,3.740840023925201
needed,3.740840023925201
needs,4.028522096376982
negative,4.433987204485146
negotiations,4.433987204485146
neighborhoods,4.433987204485146
neighbors,4.433987204485146
neil,4.433987204485146
nerve,4.433987204485146
nerves,4.433987204485146
networks,4.028522096376982
neurobiology,4.028522096376982
neurochemical,4.433987204485146
neurocriminology,4.433987204485146
neurological,4.433987204485146
neurons,4.433987204485146
neuropsychiatrist,4.433987204485146
neuropsychologist,4.433987204485146
neuropsychology,4.433987204485146
neuroscience,2.8245492920510458
neuroscientist,4.028522096376982
never,2.8245492920510458
new,1.6931471805599454
news,4.433987204485146
next,3.740840023925201
nice,4.433987204485146
nicholas,4.028522096376982
nightmares,4.433987204485146
nike,4.433987204485146
nine,4.433987204485146
nineteenth,4.433987204485146
no,3.3353749158170367
noah,4.028522096376982
nobel,4.028522096376982
nobody,4.433987204485146
noise,4.433987204485146
non,4.433987204485146
noncontroversial,4.433987204485146
none,4.028522096376982
nonsense,4.433987204485146
not,1.7259370033829362
note,4.433987204485146
notebook,4.433987204485146
noted,4.433987204485146
notes,4.433987204485146
nothing,4.433987204485146
notion,4.433987204485146
notions,4.433987204485146
notoriety,4.433987204485146
noun,4.433987204485146
novices,4.433987204485146
now,3.181224235989778
nuanced,4.433987204485146
nuclear,4.433987204485146
number,3.740840023925201
numbers,4.433987204485146
numberswanted,4.433987204485146
numerahow,4.433987204485146
numerate,4.433987204485146
nurta,4.433987204485146
nurture,4.028522096376982
nyt,4.433987204485146
obama,4.028522096376982
object,4.433987204485146
objects,4.433987204485146
obscured,4.433987204485146
observe,4.433987204485146
of,1.0162605208717803
off,4.433987204485146
offenders,4.433987204485146
offending,4.433987204485146
offer,3.517696472610991
offers,2.4190841839428816
official,4.433987204485146
often,2.2939210409888755
olaf,4.433987204485146
old,4.028522096376982
older,4.433987204485146
olds,4.433987204485146
olympic,4.433987204485146
olympics,4.433987204485146
on,1.3204718952747718
once,3.740840023925201
one,2.0360919316867756
ones,3.740840023925201
ongoing,4.433987204485146
only,2.236762627148927
open,3.740840023925201
opening,4.433987204485146
opens,4.433987204485146
operating,4.433987204485146
operations,4.433987204485146
operators,4.433987204485146
opinions,4.433987204485146
opportunities,4.028522096376982
oppression,4.433987204485146
optimally,4.433987204485146
optimistically,4.433987204485146
option,4.433987204485146
or,1.9082585601768907
orda,4.433987204485146
order,3.517696472610991
ordinary,4.433987204485146
organization,4.028522096376982
organizational,4.028522096376982
organizations,4.028522096376982
organizing,4.028522096376982
oriented,4.433987204485146
origin,4.433987204485146
original,3.740840023925201
originals,4.433987204485146
origins,3.740840023925201
other,2.8245492920510458
others,2.6422277352570913
otherwise,4.433987204485146
our,1.3204718952747718
ours,4.433987204485146
ourselves,2.4190841839428816
ourthe,4.433987204485146
out,2.2939210409888755
out2,4.433987204485146
outcomes,3.740840023925201
outer,4.433987204485146
outlines,4.433987204485146
outperform,3.740840023925201
outside,3.517696472610991
outsmart,4.433987204485146
outstanding,4.433987204485146
over,2.9299098077088725
overcome,4.433987204485146
overcoming,4.433987204485146
overdue,4.433987204485146
overestimate,4.433987204485146
overlooked,4.433987204485146
overturns,4.028522096376982
overview,4.433987204485146
overwhelming,4.433987204485146
own,2.5621850275835545
owning,4.433987204485146
pace,4.433987204485146
paced,4.433987204485146
pacing,4.433987204485146
pack,4.433987204485146
page,4.028522096376982
pagel,4.433987204485146
pages,4.433987204485146
paid,4.433987204485146
painful,4.433987204485146
painless,4.433987204485146
painstaking,4.433987204485146
paints,4.433987204485146
paleolithic,4.433987204485146
paleontology,4.433987204485146
pandora,4.433987204485146
panic,4.433987204485146
panorama,4.433987204485146
panoramic,4.433987204485146
paper,4.028522096376982
par,4.433987204485146
paradigm,4.433987204485146
paradoxically,4.433987204485146
parallel,4.433987204485146
paralysis,4.433987204485146
paralyzes,4.433987204485146
parenting,4.028522096376982
parents,3.740840023925201
parking,4.433987204485146
parlous,4.433987204485146
part,3.517696472610991
particle,4.433987204485146
particular,3.740840023925201
partly,4.433987204485146
partners,4.028522096376982
partnership,4.433987204485146
parts,4.028522096376982
pass,4.028522096376982
passengers,4.433987204485146
passionate,4.433987204485146
passive,4.433987204485146
past,2.9299098077088725
path,4.433987204485146
pathetic,4.433987204485146
patient,4.028522096376982
patients,4.433987204485146
patterns,3.517696472610991
pay,4.433987204485146
paying,4.028522096376982
peak,4.433987204485146
peaking,4.433987204485146
pearl,4.433987204485146
pecking,4.433987204485146
peers,4.028522096376982
pen,4.433987204485146
peopfrom,4.433987204485146
people,1.949080554697146
peoplwe,4.433987204485146
perceive,4.028522096376982
percentage,4.433987204485146
perfect,4.028522096376982
perform,4.028522096376982
performance,3.3353749158170367
performed,4.433987204485146
performers,4.028522096376982
perhaps,4.433987204485146
peril,4.433987204485146
periods,4.433987204485146
persevere,4.433987204485146
persist,4.028522096376982
person,3.517696472610991
personal,2.8245492920510458
personalities,4.028522096376982
personality,4.433987204485146
perspective,4.433987204485146
perspectives,4.028522096376982
persuade,4.433987204485146
pervades,4.433987204485146
pervasive,4.433987204485146
pharmacology,4.433987204485146
phenomena,4.433987204485146
phenomenon,3.740840023925201
philip,4.433987204485146
philistines,4.433987204485146
philosopher,4.028522096376982
philosophical,4.433987204485146
philosophies,4.433987204485146
philosophy,3.3353749158170367
photon,4.433987204485146
phrase,4.433987204485146
physical,3.181224235989778
physics,3.517696472610991
physiological,4.433987204485146
physiology,4.433987204485146
picture,4.433987204485146
pieces,4.433987204485146
pilot,4.433987204485146
pilots,4.433987204485146
pink,4.433987204485146
pinkerblending,4.433987204485146
pioneering,4.433987204485146
pioneers,4.433987204485146
pirates,4.433987204485146
place,4.028522096376982
placing,4.433987204485146
plague,4.433987204485146
plain,4.433987204485146
plainspoken,4.433987204485146
planes,4.433987204485146
planet,3.517696472610991
planets,4.433987204485146
planning,4.433987204485146
plant,4.433987204485146
plants,4.433987204485146
play,4.028522096376982
played,4.028522096376982
playground,4.433987204485146
plays,4.028522096376982
plea,4.433987204485146
plough,4.433987204485146
pockets,4.433987204485146
podcast,4.433987204485146
poeppel,4.433987204485146
point,4.028522096376982
points,4.433987204485146
poise,4.433987204485146
policies,3.3353749158170367
policy,4.433987204485146
policymaking,4.433987204485146
political,3.3353749158170367
politics,3.517696472610991
pool,4.433987204485146
poorly,4.433987204485146
pop,4.433987204485146
popular,3.517696472610991
popularity,4.433987204485146
popularno,4.433987204485146
population,4.433987204485146
populism,4.433987204485146
portraying,4.433987204485146
posed,4.433987204485146
positives,4.433987204485146
possessing,4.433987204485146
possessions,4.028522096376982
possible,3.517696472610991
possibly,4.433987204485146
post,4.028522096376982
postponing,4.433987204485146
potential,2.9299098077088725
pouring,4.433987204485146
poverty,4.028522096376982
power,2.4190841839428816
powerful,3.181224235989778
powerfully,4.433987204485146
powerlifting,4.433987204485146
powers,4.433987204485146
practical,3.181224235989778
practice,4.433987204485146
practices,4.433987204485146
praise,4.433987204485146
praised,4.433987204485146
prasad,4.433987204485146
pre,4.028522096376982
precision,4.433987204485146
predict,4.028522096376982
prediction,4.028522096376982
predictions,4.028522096376982
predictive,4.433987204485146
predicts,4.433987204485146
predispose,4.433987204485146
prefer,4.433987204485146
preferences,4.433987204485146
pregnancy,4.433987204485146
prejudice,4.433987204485146
preparing,4.433987204485146
presentation,4.433987204485146
